College Name,Contact no,Email,Website,Address
"M.S. Pathak Homoeopathic Medical College & Hospital Contact Number, Address & Location Map, Vadodara",0265-2971625,homoeopathic_ogect@hotmail.com,http://www.ogect.org/homeopathic/index.jsp,"Pioneer Medical Campus, Near Ajwa Crosss Road, N.H. - 8, Ajwa-Nimeta Road, At & Po. Sayajipura, Vadodara - 390019."
"SSHMC Godhra Contact Number, Address & Location Map, Godhra",02672-265365,sshmcgdr@yahoo.com,http://sshmcgodhra.com/,"DAHOD ROAD ,NEAR KANELAV TALAV, VAVADI, GODHRA- 389001"
"Sri Akilandeshwari Women s College Contact Number, Address & Location Map, Thiruvannamalai",04183   2257143,saewcw@gmail.com,http://sawcw.org/,"Thindivanam Highway, Wandiwash – 604 408 Tiruvanamalai District, Tamil Nadu."
"PES University Contact Number, Address & Location Map, Bengaluru",+91-8026724783,admissions@pes.edu,http://pes.edu/,"100 Feet Ring Road, Banashankari Stage III, Bengaluru, Karnataka 560085"
"College of Veterinary & Animal Sciences Contact Number, Address & Location Map, Latur",02385- 257448,academicelludgir@gmail.com,http://vcudg.in,"College of Veterinary & Animal Sciences,Udgir-413517, Dist- Latur, (Maharashtra)"
"Dr. S.M.S Memorial Medical Education Foundation Contact Number, Address & Location Map, Ratlam",07412-235285,dhmcratlam@yahoo.com,http://www.medicaleducation-ratlam.org,"Near L.I.C. Building. Katju nagarRatlam , M.P."
"G.G. School of Nursing & Paramedical Contact Number, Address & Location Map, Agra",0562-3250314,ggsonparamedical@gmail.com,http://ggson.webs.com/introduction.htm,"106/2, Sanjay Place,Agra-282002"
"Kirti Nath Hahnemannian Medical College Contact Number, Address & Location Map, Bhagalpur",0641-2401012,knhmchbgp@gmail.com,http://www.knhmcollegebgp.in,"Mayaganj,Bhagalpur(Bihar)"
"Prabuddh Ayurvedic Medical College Hospital & Research Center Contact Number, Address & Location Map, Lucknow",0522-2999995,prabuddhamchrc@gmail.com,http://pamchrc.com/,Bakka KheraMall MalihabadLucknow pincode: 226104
"Sri Sairam Ayurveda Medical College & Research Centre Contact Number, Address & Location Map, Chennai",044-22512010,info@sairamayur.edu.in,http://sairamayur.edu.in/,"Sai Leo Nagar, Poonthandalam,West Tambaram, Chennai – 600 044, Tamilnadu, India."
"Dhule Charitable Society's Smt. K.C. Ajmera Ayurved Mahavidyalya Contact Number, Address & Location Map, Dhule",02562-221912,ajmeradhi@hotmail.com,http://ayurved.dcsdhule.org/,"City Survey No.4259, Dayasagar Educational Campus,Deopur, Dhule-424002."
"Dhanvantari Ayurveda College Hospital and Research Centre Contact Number, Address & Location Map, Uttara Kannada",08389- 231551,dhanvantari98@rediffmail.com,http://siddapurayuredu.org/,"SIDDAPUR - 581 355, UTTARA KANNADA DIST. KARNATAKA."
"Sant. Gajanan Maharaj Sansthan's Ayurvedic Mahavidyalaya Contact Number, Address & Location Map, Yavatmal",07233-246247,sgm@gmail.com,http://sgmayurpusad.com/Default.aspx,"Rugnalaya, Washim Road, Pusad- 445204 , Dist. Yavatmal, Maharashtra"
"Shree Gulabkunverba Ayurved College Contact Number, Address & Location Map, Jamnagar",0288-2676864,gacollege@ayurveduniversity.com,http://www.gacollege.in/theinstitute.html,"Dhanvantri Mandir,Gujarat Ayurved University,Jamnagar- 361008. (Gujarat) India."
"Mother Krishna Bai College of Nursing Contact Number, Address & Location Map, Hyderabad",040 - 2344 5508,mkbcollegeofnursing@gmail.com,http://mkbcollegeofnursing.com/index.html,"Musheerabad, Near Raja Deluxe Theatre, Sagarlal Road.Hyderabad, Telangana - 500 020"
"SKAMCH Varanasi Contact Number, Address & Location Map, Varanasi",0542-2585309,info@shrikrishnaayurvedichospital.com,http://www.shrikrishnaayurvedichospital.com/,"Raunakhurda, Cholapur,Varanasi, Uttar Pradesh -221101"
"Dr. K. G. Dwivedi Ayurvedic Medical College & Hospital Contact Number, Address & Location Map, Jhansi",drkgdamchjhansi@rediffmail.com,http://www.drkgdwivediayurvediccollegejhansi.com/,"Dr. K.G. Dwivedi Ayurvedic Medical College & Hospital, Sarmau, Jhansi (U.P.), India"
"Shree Babu Singh Daddu Ji Ayurvedic Medical College & Hospital Contact Number, Address & Location Map, Fatehgarh",info@babusinghdadduji.org,http://www.sbsdaddujiaydmc.org/,"Krishna Nagar, (Baghar) Kanpur Road, Fatehgarh-Farrukhabad, Uttar Pradesh, India"
"Shanti Ayurvedic College And Hospital Contact Number, Address & Location Map, Balia",05498-242777,shantihospital4@gmail.com,http://simsballia.org/Pages/Default.aspx,"Shanti Ayurvedic Medical College And Hospital , Ballia, India."
"Sahu Ram Narayan Murlimanohar State Ayurvedic College and Hospital Contact Number, Address & Location Map, Bareilly",0581-2526044,http://www.ayurvediccollegebareilly.in/,"Bareilly, Uttar Pradesh, India"
"Pacific College of Ayurveda & Research Centre Contact Number, Address & Location Map, Gorakhpur",0551-2331656,pacificcollegekp@gmail.com,http://www.pacificcollege.co.in/,"Dayanand Nagar, Gorakhpur, Uttar Pradesh 273015, India"
"Santushti College of Medical & Higher Studies Santushti Ayurvedic Medical College & Hospital Contact Number, Address & Location Map, Varanasi",info@santushtiayurvedicmedicalcollege.com,http://santushtiayurvedicmedicalcollege.com/,"DLW, Sunderpur Road, Varanasi - 221005, Uttar Pradesh, India"
"S. C. Mutha Aryangla Vaidyak Mahavidyalaya Contact Number, Address & Location Map, Satara",02162-250087,http://www.aryanglavaidyak.com/MainPage.aspx,"Genda Mal, ITI Road ,Satara.- 415002,Maharastra."
"Shri Bhanwar Lal Dugar Ayurved Vishwa Bharti Contact Number, Address & Location Map, Churu",01564-225454,avbgvm@yahoo.co.in,http://www.ayurvedvishwabharti.com/,"Shri B.L.D. Ayurved Vishwa Bharti, GVM, Sardarshahr, Rajasthan"
"Sanmarg Shikshan Sanstha's Shri K.R. Pandav Ayurved College, Hospital & Research Center Contact Number, Address & Location Map, Nagpur",07103-302888,info@skrpayurved.org,http://www.skrpayurved.org/,"Bahadura, Near Dighori Naka, Umrer Road, Nagpur"
"Pt. Khushilal Sharma Government (Autonomous) Ayurveda College and Institute Contact Number, Address & Location Map, Bhopal",0755-2970310,principal@klsgaci.nic.in,http://www.klsgaci.nic.in/,"Science Hills, Nehru Nagar  Kolar Bypass Road, Bhopal 462003 (M.P.) India"
"Mahatma Gandhi Ayurved College Hospital and Research Centre Contact Number, Address & Location Map, Wardha",07152-202631,http://www.mgachrc.org/,"Salod (Hirapur), Wardha(Maharashtra)"
"J.D. Ayurvedic PG Medical College & Hospital Contact Number, Address & Location Map, Aligarh",info@jdamch.com,http://www.jdamch.com/,"Bhankari, G.T. Road, Aligarh, 202001 UP India"
"Rural Institute of Ayurved Research Center & Hospital Contact Number, Address & Location Map, Satara",02161-270461,riarchmyn05@gmail.com,http://www.riarchmayani.com/home.htm,"Vidyagiri, Vita Road, Mayani, Tal.- Khatav,Dist. - Satara, Maharashtra."
"Gopabandhu Ayurveda Mahavidyalaya Contact Number, Address & Location Map, Puri",http://gampuri.nic.in/,"VIP Rd, Puri, Odisha 752002"
"Bharatiya Sanskriti Darshan Trust's Ayurved Mahavidhyalay Contact Number, Address & Location Map, Pune",020-64101722,bsdtam@gmail.com,http://ayurvedcollegewagholi.com/,"Vishwashanti Dham, Kesnand Road, Tal. Haveli, Dist. : Pune"
"St. Johan Para-Medical Institute Contact Number, Address & Location Map, Faizabad",http://sjpmi.hearttrust.org.in,"Faizabad, U.P. , India"
"King Institute of Preventive Medicine And Research Contact Number, Address & Location Map, Chennai",http://www.kipm.ac.in,"SIDCO Industrial Area, Guindy, Chennai, Tamil Nadu 600032"
"Sivagiri Sree Narayana Medical Mission College of Nursing Contact Number, Address & Location Map, Thiruvananthapuram",91 470 2602330,nsgcollege.sivagiri@gmail.com,http://www.scn.ac.in/?q=home,"Sreeenivasapuram (PO),Varkala- 695145 ,Thiruvananthapuram(Dist), Kerala"
"Government Ayurveda College Trivandrum Contact Number, Address & Location Map, Trivandrum",0471 2460190,drshajahan@gmail.com,http://www.govtayurvedacollegetvm.nic.in/,"Trivandrum, Kerala"
"Kidwai Memorial Institute of Oncology Contact Number, Address & Location Map, Bengaluru",+91-080-26094000,kidwai@nic.in,http://kmio.org/,"Dr. M.H Marigowda Road,Bangalore - 560029,Karnataka , India"
"Shri Siddhivinayaka Rural Ayurvedic Medical College Hospital & Research Centre Contact Number, Address & Location Map, Belgaum",(08331) 220112,http://shrisiddhivinayakaramchrg.com/,"Shri Siddhivinayak Rural Ayurvedic Medical College Hospital Research Centre, Athani Gokak Road, Harugeri-591220. Q:Raibag Dist:Belgum State: Karnataka"
"Rajiv Gandhi college of Nursing (RGCN), Bangalore Contact Number, Address & Location Map, Bengaluru",http://www.rgcnursing.com/,"Rajiv Gandhi College Of Nursing,Iit Campus, Meenakshi Temple, Bannerghatta Road, Bannerghatta Road, Bengaluru, Karnataka 560076, India"
"KVG Dental College & Hospital Contact Number, Address & Location Map, Sullia",08257 - 205148,kvgdch@gmail.com,http://www.kvgdentalcollege.com/Default.aspx,"Kurunjibag, Sullia D.K,Karnataka, India -574 327"
"Alva s Ayurvedic Medical College (AAMC), Moodbidri Contact Number, Address & Location Map, Moodbidri",http://www.alvasayurveda.com/index.html,"Alvas Ayurveda Medical College ,Moodabidri - 574227 South Canara District Karnataka"
"Shri Veer Pulikeshi Vidya Vardhaka Samstha Contact Number, Address & Location Map, Bagalkot",shri.veerapulikeshi_ayu_2008@yahoo.co.in,http://www.svpayur.org/,Badami karnataka
"S.V.M. Ayurvedic Medical College and P.G. Center Contact Number, Address & Location Map, Bagalkot",svmamc@gmail.com,http://www.svmamc.com/Our%20Sangha/Our%20Sangha.htm,"S.V.M. Ayurvedic Medical College and P.G. center.post box number-15 ILKAL 587125.bagalkot, dist. Karnataka."
"Institute Of Nephro Urology Contact Number, Address & Location Map, Bengaluru",080-26702021,nephrourology.institute@gmail.com,http://www.nephrourology.in/index.php,"Victoria Hospital Campus,Bangalore"
"Father Muller College of Nursing Contact Number, Address & Location Map, Mangalore",824 - 2238320,fathermullercon@rediffmail.com,http://www.fathermuller.com/nursingcollege/,"Father Muller College of Nursing,(A unit of Father Muller Charitable Institutions),Father Muller Road, Kankanady, Mangalore-575002,Karnataka, INDIA"
"Sri Sri College of Ayurvedic Sciences and Research Contact Number, Address & Location Map, Bengaluru",+91(085)3922 2,principal@sjgamc.org,http://sjgamc.org/,"SHREE JAGADGURU GAVISIDDHESHWARAAYURVEDIC MEDICAL COLLEGE HOSPITAL, PG STUDIES AND  RESEARCH CENTER.u201dGAVIMATH CAMPUSu201d,KOPPAL KARNATAKA-583231"
"Bharatesh Homoeopathic Medical College & Hospital Contact Number, Address & Location Map, Belgaum",0831-2469611,bhmch1982@gmail.com,http://bharateshhomeo.com/,"DHARWAD ROAD, NEAR FORT,BELGAUM-590016,KARNATAKA STATE."
"GC Panchkula Contact Number, Address & Location Map, Panchkula",0172-2560076,gc1_panchkula@yahoo.co.in,http://www.gcpanchkula.org/,"Sector-1, Panchkula, Haryana 134109"
"Rajiv Gandhi Govt.College Contact Number, Address & Location Map, Ambala",0171-2822677,rggcsaha2006@gmail.com,http://www.highereduhry.com/GovtCollege.aspx,"Rajiv Gandhi Govt.College, Saha Rural, Saha(Ambala)"
"Arya PG College Contact Number, Address & Location Map, Panipat",+91-0180-269573,principal@aryapgcollege.com,http://www.aryapgcollege.com/page.php?page=principal_desk,"Opposite Bus Stand, Panipat, Haryana."
"Hindu Girl's College Contact Number, Address & Location Map, Jagadhri",01732-248902,info@hgcjagadhri.com,http://hgcjagadhri.com/,"Jagadhri - 135003, Haryana, India."
"State Institute Of Food Processing & Technology Contact Number, Address & Location Map, Lucknow",+91-522-2623301,info@sifptup.in,http://sifptup.in/about.html,"18- B, Ashok Marg,Lucknow,India"
"Vinayak Ayurveda and Panchakarma Research Foundation Contact Number, Address & Location Map, Nagpur",91-712-2538983,http://www.vinayakayurveda.com/,"18 West High Court Road, Civil Lines ,Nagpur, MS, India 440010"
"Sri Devaraj Urs Academy of Higher Education and Research Contact Number, Address & Location Map, Kolar",91 (8152) 64920,http://www.sduu.ac.in,"TAMAKA, KOLAR,  KARNATAKA, INDIA, PIN 563 101"
"Ahmad Garib Unani Medical College and As-Salam Hospital (AGUMCAH), Pune Contact Number, Address & Location Map, Pune",020 - 26455153,http://ammmei.org/index.html,"2390, K.B.Hidayatullah Road,Azam Campus, Camp,PUNE – 411 001,MAHARAHSTRA - INDIA."
"Father Muller Homoeopathic Medical College Contact Number, Address & Location Map, Mangalore",+91-0824-2203901/ 2203902,hmcoffice@fathermuller.in,http://fathermuller.edu.in/homeopathic-hospital/index.php,"University Road, Deralakatte, Mangalore - 575 018"
"Hakeem Rais Unani Medical College & Hospital Contact Number, Address & Location Map, Moradabad",94116-94116,info@hrumch.com,http://www.hrumch.com/index.html,"Sambhal- Moradabad Road, Sambhal,District- Moradabad."
"Hakim Syed Ziaul Hasan Govt. (Autonomous) Unani Medical College & Hospital Contact Number, Address & Location Map, Bhopal",755 - 2805801,gumcbhopal@gmail.com,http://www.gumcbhopal.in/index.html,"AYUSH Campus, Nehru Nagar Kolar Bypass Road, Behind MANIT Bhopal 462003 (M.P.) India"
"CAMC Rajnandgaon Contact Number, Address & Location Map, Rajnandgaon",07744 325999,info@camc.in,http://camc.in/,"Chhattisgarh Ayurved Medical College.,G.E. Road, Manki.,Rajnandgaon (C.G.) 491 441"
"The Calcutta Unani Medical College and Hospital Contact Number, Address & Location Map, Kolkata",033 2265 0788,Calcutta.umch@gmail.com,http://www.calumch.org/index.html,"8/1,Abdul Halim Lane, Kolkata-700016."
"Salfia Unani Medical College Contact Number, Address & Location Map, Darbhanga",06272 234181,info@salfiaunani.com,http://www.salfiaunani.com/index.html,"Salfia Unani Medical College & Hospital,Laheriasarai, Darbhanga,Bihar, India"
"Ishan Educational Institutions Contact Number, Address & Location Map, Greater Noida",+91-8448797700,info@ishan.ac,http://www.ishan.ac,"Plot No. 2, Knowledge Park-1, Greater Noida, Uttar Pradesh-201310"
"Holy Cross College of Nursing (HCCN), Kollam Contact Number, Address & Location Map, Kollam",0474 2531258,http://holycrosscollegeofnursing.org/,"Holy Cross College of Nursing,Kottiyam, Kollam, PIN – 691 571,KERALA, INDIA"
"Westfort Institute of Paramedical Sciences Contact Number, Address & Location Map, Thrissur",0487   2204343,wims33@gmail.com,http://www.wimsc.com/,"Pottore,M.G.Kavu PO,Thrissur – 680581"
"Gopala Gowda Shantaveri Memorial College of Nursing Contact Number, Address & Location Map, Mysuru",0821-4001600,h_v_santhrupth@hotmail.com,http://www.gopalagowdahospital.com/nursing.html,"T.Narasipura Main Road Nazarbad, Mysore, Karnataka-570010 India"
"Educare Institute Of Dental Sciences Contact Number, Address & Location Map, Malapuram","91 483 2708353,",admin@educareinstitute.in,http://www.educareinstitute.in/index.php,"Educare Institute of Dental Sciences ,Kiliymannil Campus, College Road,Chattiparamba, Malappuram, Kerala – 676504"
"Mannam Ayurveda Co-operative Medical College Contact Number, Address & Location Map, Thiruvananthapuram",04734-252247,mannamayurmedcollege@gmail.com,http://mannammedicalcollege.org/college/contactus.php,"MANNAM,AYURVEDA CO-OPERATIVE MEDICAL COLLEGE.,M.S.M P.O,PANDALAM,PATHANMTHITTA"
"Sree Narayana Institute of Ayurvedic Studies and Research Contact Number, Address & Location Map, Palakkad",0474 2417036,snayurveda@gmail.com,http://www.snayurveda.com/,"Sree Narayana Health Care Society ,R Sankar Nagar, Karimpinpuzha PO, Pangode, Puthur,Kollam - 691513, Kerala"
"MIMS College of Nursing Contact Number, Address & Location Map, Malapuram",04832-832992,academy@mimsindia.com,http://mimsacademy.org/,"Puthukode PO, Vazhayoor, Malappuram Kerala India PIN:673633"
"St.Gregorios College of Nursing Contact Number, Address & Location Map, Pathanamthitta",+91 0479 231039,sgconp@gmail.com,http://www.sgcon.in/,"St.Gregorios College of Nursing, Parumala PO,Pathanamthitta Dist, Kerala"
"Mother College Of Nursing Contact Number, Address & Location Map, Thrissur",487 2434100,mothercollegeofnursingthrissur@gmail.com,http://mothercollegeofnursing.com/,"P.O. Pullazhi, Ollari,Thrissur - 12"
"Sree Uthradom Thirunal Academy of Medical Sciences Contact Number, Address & Location Map, Trivandrum",+91-472-2587575,ceosutams@gmail.com,http://sutams.org/index.php,"VENCODE P.O. , VATTAPPARA, TRIVANDRUM – 695028."
"KIMS College of Nursing Contact Number, Address & Location Map, Trivandrum",+91 471 3041400,ipr.tvm@kimsglobal.com,http://kimstrivandrum.com/,"Kerala Institute of Medical Science,P.B.No.1, Anayara P.O, Trivandrum - 695029, Kerala, India"
"Govt. College of Nursing (GCN), Kozhikode Contact Number, Address & Location Map, Kozhikode",0495 - 2357621,principal.cnc@gmail.com,http://govcnc.in/,"Kozhikode-Kerala, India,673 008-PIN"
"Ruckmoni College of Nursing Contact Number, Address & Location Map, Marthandam",http://www.rmcn.in/,ollege is located between Marthandam and Trivandrum. It is surrounded by greenish environment. The distance from the nearest Railway station (Parassala) is 13 Kilometer
"Vinayaka College & School of Nursing Contact Number, Address & Location Map, Wayanad",04936 - 220102,vinayakasby@gmail.com,http://www.vinayakahospital.in/nursing_college.php,"KATTAYAD ROAD, SULTHAN BATHERY ,WAYANAD, KERALA, INDIA - 673 592"
"Co-Operative Institute of Health Sciences Contact Number, Address & Location Map, Kannur",490 2351501,cihsthalassery@gmail.com,http://www.cihsthalassery.com/,"Kerala Co-Operative Hospital Federation Ltd,Regional office, P.O Nettur, Mannayad , Thalassery Kannur, Kerala, Pin: 670105"
"Govt. Medical College (GMC), Malapuram Contact Number, Address & Location Map, Malapuram",0483-2766056,govtmcmanjeri@gmail.com,http://gmc-manjeri.weebly.com/,"Govt. medical College, Manjeri  Malappuram Dt."
"Sree Sudheendra Medical Mission Contact Number, Address & Location Map, Kochi",sreesudheendra@yahoo.co.in,http://www.sreesudheendra.gsb.in/contact.html,"Chittoor Road, Ernakulam, Kochi – 682018"
"Samaritan College of Nursing Contact Number, Address & Location Map, Ernakulam",0484 2681450,Sconpzd@gmail.com,http://samaritannursingcollege.com/about-us/,"Samaritan College of Nursing,Pazhanganad.Ernakulam,Kerala"
"LIMSAR Angamaly Contact Number, Address & Location Map, Angamaly",0484-2458327,http://limsar.in/,"Alphonsa Block, 7th Floor, L.F. Hospital, Main Central Rd, Angamaly, Kerala 683572"
"EMS College of Paramedical Sciences Contact Number, Address & Location Map, Malapuram",4933 - 225751,info@emscollegeofparamedical.com,http://emscollegeofparamedical.com/college.php,"Perinthalmanna , Malappuram Dt.,Kerala , India."
"RIO Sitapur Contact Number, Address & Location Map, Sitapur",05862-242884,enquiry@sitapureyehospital.com,http://sitapureyehospital.org/rio.html,"Civil Lines Sitapur, Uttar Pradesh- 261001."
"Upasana College of Nursing Contact Number, Address & Location Map, Kollam",0474- 2762887,upasanahospital@hotmail.com,http://www.upasanahospital.com/UpasanaCollegeofNursing.php,"Q.S. Road,N.H. 208, Kollam 691001 Kerala,India"
"Amala Institute of Medical Sciences (AIOMS), Thrissur Contact Number, Address & Location Map, Thrissur",gnm.principal@yahoo.in,http://www.amalaims.org/medicalcollege.php,"Amala Institute of Medical Sciences,Amala Nagar PO, Thrissur - 680555,"
"Santhigiri Siddha Medical College Contact Number, Address & Location Map, Thiruvananthapuram",8606822000,ssmc@santhigiriashram.org,http://ssmc.santhigiriashram.org,"Santhigiri Siddha Medical College,Santhigiri P.O.,Thiruvananthapuram,Kerala - 695589."
"SCPM College of Nursing & Paramedical Science Contact Number, Address & Location Map, Gonda",09839673554,scpmcollege@gmail.com,http://www.scpmgroup.org/,"Near Dukh Haran Nath Mandir Station Road, Gonda (U.P.)"
"A.C.Subba Reddy Government Medical College (ACSRGMC), Nellore Contact Number, Address & Location Map, Nellore",0861-2319299,acsrgmcnlr@gmail.com,http://www.acsrgmcnlr.edu.in/about-us.php,"Nellore, Andhra Pradesh"
"Florence Group of Institutions Contact Number, Address & Location Map, Bengaluru",080 - 2544 8311,florenceinstitute@rediffmail.com,http://www.florenceinst.com,"# 507 & 509, 1 ‘D’ Main, 3rd Block,Kalyannagar, HRBR Layout, Bangalore – 560 043"
"M.B.Veterinary College Contact Number, Address & Location Map, Dungarpur",mb.ashishanand@rediffmail.com,http://www.mbvet.org/index.html,"Near Railway Station,Dungarpur ,Rajasthan,India"
"H K E S College of Nursing Contact Number, Address & Location Map, Gulbarga",contact@hkesociety.org,http://hkesociety.org/ncg/,"Basaveshwar Hospital Campus, sedam road, Gulbarga, Karnataka 585105"
"Ellen Thoburn Cowen Memorial College Of Nursing Contact Number, Address & Location Map, Kolar",08152-222694,etcm.nsg@rediffmail.com,http://www.etcminstituteofnursing.com/index.php,"4, Kolar-563101, Karnataka, India"
"Mother Teresa Saket College Of Physiotherapy Contact Number, Address & Location Map, Panchkula",0172- 2554022,saketprincipal@gmail.com,http://www.saketphysiocollege.com,"CHANDIMANDIR, PANCHKULA-134107 (HARYANA)"
"Ayujyoti Ayurvedic College & Hospital (AACH), Sirsa Contact Number, Address & Location Map, Sirsa",ayujyoticollege@gmail.com,http://ayujyoti.org,"Panjuana-Kharia Road, Jodhpuria, Sirsa (Haryana)"
"Laxmi Institute of Para-Medical Sciences Contact Number, Address & Location Map, Jaunpur",05452  262610,drlaljipatel@yahoo.com,http://lipms.org/contact.html,"Laxmi Complex, Jaycess Crossing, Ajamgarh Road Jaunpur (U.P.),India"
"IQ City Medical College Contact Number, Address & Location Map, Durgapur",+91-0343-2608500,principal.medcol@iqct.in,http://www.iqct.in/,"Sovapur, Bijra Road, Jaymua, Durgapur, District: Burdwan, West Bengal,India"
"Rufaida School of Nursing Contact Number, Address & Location Map, New Delhi",011-26059688,firdouswani@jamiahamdard.ac.in,http://jamiahamdard.edu/faculty-of-nursing/,Rufaida School of NursingNew Delhi
"SMDRSD College Contact Number, Address & Location Map, Pathankot",0186-2340705,smdrsdcollegepathankot@yahoo.com,http://smdrsdcollegepathankot.com,"Dhakki, N.H1,Jalandhar-Jammu Bye Pass, P.O Daulatpur Block: Pathankot"
"Sahyadri College Of Nursing Contact Number, Address & Location Map, Mangalore",0824-2432777,bhandaryfoundation@gmail.com,http://www.sahyadri.ac.in/scn/index.html,"Metalco Plaza,Highland, Kankanady,Mangalore -575002,Karnataka"
"Sai College Of Nursing Contact Number, Address & Location Map, East Godavari",0883-2440555,saigroup2003@gmail.com,http://www.saiedugroup.com/,"DWARAKAMAYI, D.NO.80-23-23, SECOND STREET, JAYASREE GARDENS, J.N.ROAD, RAJAHMUNDRY-533103, EAST GODAVARI DISTRICT, ANDHRA PRADESH"
"V.N.S.S. College of Nursing Contact Number, Address & Location Map, Kollam",0474-2764675,http://vnsscon.com/home,"S.N. Trusts Medical Mission, Kollam, Kerala 691001"
"Aroor Laxminarayana Rao Memorial Ayurvedic Medical College & P.G. Centre Contact Number, Address & Location Map, Chikmagalur",08265-221205,alnrmamc@yahoo.com,http://alnrmamc.com/,"Kachkal Road, Koppa, Chikmagalur Dist., Karnataka, 577126."
"West Fort College of Nursing Contact Number, Address & Location Map, Thrissur",0487-2204313,http://westforthospitalgroup.com/academy/college-nursing.html,"MG Kavu PO, Pottore, Thrissur - 680581"
"Tatyasaheb Kore Institute of Medical Sciences Contact Number, Address & Location Map, Pune",0230 2477081-83,savitrinath1@gmail.com,http://www.waranahealth.com/tkims.aspx,"Tal Hatkanangale, Dist Kolhapur, Maharashtra, India."
"Shanmuga Institute of Postgraduate Medical Sciences Contact Number, Address & Location Map, Salem",0427-2315293,info@smrft.org,http://smrft.org/index.htm,"Shanmuga Medical Research Foundation Trust, 24, Saradha College Road, Salem-636007, Tamil Nadu, India"
"Bharat School of Pharmacy Contact Number, Address & Location Map, Ranga Reddy",08414-252645,nbipms.india@gmail.com,http://www.bharatschoolofpharmacy.com/,mangalpally (vill) ibrahimpatnam (mdl.) ranga reddy District - 501510 (TS)
"J Watumull Global Hospital and Research Centre Contact Number, Address & Location Map, Udaipur",0091 2974 23834,GHRC-ABU@gmail.com,http://www.ghrc-abu.com,Delwara RoadMount AbuRajasthan 307501
"Sri Adi Chunchanagiri Women's College Contact Number, Address & Location Map, Dindigul",sacwc96@gmail.com,http://www.sacwc.org/about-sri-adi-chunchanagiri-womens-college/,"SRI ADI CHUNCHANAGIRI WOMEN’S COLLEGE, CUMBUM."
"Dr.NSAM PU College Contact Number, Address & Location Map, Mangalore",info@nitte.edu.in,http://nitte.edu.in/,"6th Flr, University Enclave,Medical Sciences Complex,Deralakatte, Mangaluru – 575018,Karnataka, India"
"SMC Shillong Contact Number, Address & Location Map, Shillong",principal@smcs.ac.in,http://smcs.ac.in/,Saint Mary's CollegeLaitumkhrahShillong.Meghalaya. India - 793003
"Institute of Asian Medical Sciences Unani Medical College and Hospital Contact Number, Address & Location Map, Srinagar",http://www.iamskashmir.com/,kasmir
"Apollo Institute of Medical Sciences and Research (AIMSR), Hyderabad Contact Number, Address & Location Map, Hyderabad",23285555,Info@apolloimsr.edu.in,http://www.apolloimsr.edu.in/,Apollo Health city campus
"Govt Medical College Contact Number, Address & Location Map, Srinagar",01942504114,principal_dean@gmcs.edu.in,http://www.gmcs.edu.in/,"Karan Nagar, Srinagar, Jammu and Kashmir 190010"
"Gurukul Degree College Contact Number, Address & Location Map, Bijnor",gurukulcollege777@gmail.com,http://www.gurukulcollegebijnor.com/,Khana ShikarPur (Bijnor)
"Seva Bharati Mahavidyalaya Contact Number, Address & Location Map, Midnapore",03221-205780,info@sbmahavidyalaya.org,http://www.sbmahavidyalaya.org/index.php,"Vill + P.O - Kapgari, Paschim Medinipur, Pin - 721507, West Bengal, India"
"PG School of Ayurveda & Research Contact Number, Address & Location Map, Fatehgarh Sahib",01765-520540,dbacandh@yahoo.com,http://www.dbach.in,"Amloh Road, Village Sounti  Teh. Amloh   District Fatehgarh Sahib, PIN 147203 Punjab, India"
"Shree Sai Private ITI Contact Number, Address & Location Map, Kashipur",05947-272610,info@shreesaiprivateiti.com,http://www.shreesaiprivateiti.com,"Moradabad Road, New Anaaz Mandi, Kashipur,Uttarakhand,India"
"M.V. Hospital for Diabetes & Diabetes Research Centre Contact Number, Address & Location Map, Chennai",5954913/15,appointments@mvdiabetes.com,http://www.mvdiabetes.com/,"No.4, West Mada Church Street,Royapuram,Chennai - 600 013.Tamil Nadu, India."
"The Spastics Society of Tamilnadu Contact Number, Address & Location Map, Chennai",22541047,spastn@dataone.in,http://www.spastn.org/,"Taramani Road, Chennai 600 113, India"
"Pragathi Charities Contact Number, Address & Location Map, Nellore",091-861-2340252,v.suseelasrinivasulu@gmail.com,http://pragathicharities.org/,"Plot.No-62,Wood Complex,      Near Ayyappa Temple Railway Gate, Nellore- 524004,Andhra Pradesh, INDIA"
"Malla Reddy Medical College for Women Contact Number, Address & Location Map, Hyderabad",040-64583333,mrmcw777@gmail.com,http://www.mrmcw.org/newwebsite/index.html?,"Suraram 'x' Road, Qutbullapur Municipality,Jeedimetla, Hyderabad- 500 055."
"Mohammad Hussain Azad National Degree College Contact Number, Address & Location Map, Madhepura",mhandcollegetkg@gmail.com,http://www.mhandctkg.com/index.php,Bashir Nagar Thakurganj  Kishanganj PIN: 855116(Bihar)
"LBKMC Saharsa Contact Number, Address & Location Map, Saharsa",http://www.lbkmc.com/Default.aspx,"Saharsa, Bihar"
"Mamata Dental College Contact Number, Address & Location Map, Khammam",+91-8742-235161,venkydental@rediffmail.com,http://www.mamatadentalcollege.com/,"# 5-7-200, Mamata General Hospital Campus,Khammam-507002.,Telangana.INDIA"
