College Name,Contact no,Email,Website,Address
"Government First Grade College (GFGC), Gadag Contact Number, Address & Location Map, Gadag",08372-245144,97gcgadag@gmail.com,http://gfgcgadag.com/,Government First Grade College Gadag - 582102
"Bharathiar University Arts and Science College (BUCAS), Coimbatore Contact Number, Address & Location Map, Coimbatore",422-2422222,bharathiaruni@gmail.com,http://www.b-u.ac.in/colleges/affiliatedcolleges.asp?cCode=999,Bharathiar University Arts and Science CollegeValparai - 642 127
"Pt satya narayan dwivedi smarak mahavidyalay Contact Number, Address & Location Map, Sultanpur",7408920367,sndpgcollege@gmail.com,http://sndpgcollege.net/,PT. SATYA NARAYAN DWIVEDI SMARAK MAHAVIDYALAY BADHAULI DOSTPUR SULTANPUR
"N.S.S College for Women Contact Number, Address & Location Map, Thiruvananthapuram",0471-2490548,nsscollegeforwomen@hotmail.com,http://nsscollege4women.edu.in/,"Neeramankara, Thiruvananthapuram, Kerala, Pin-695- 040"
"Government College (GC), Wayanad Contact Number, Address & Location Map, Wayanad",04935-240351,gcmdy11@yahoo.co.in,http://gcmdy.org/,"Nallurnad P.O., Wayanad, Kerala, India – 670 645"
"Chinmaya Arts and Science College for Women Contact Number, Address & Location Map, Kannur",0497- 2823535,chinarts.kannur@gmail.com,http://www.chinstam.in/,"Govindagiri, Chala, Thottada (p.o), Kannur Dt., Kerala, India Pin - 670 007"
"Jagannath Jain College Contact Number, Address & Location Map, Koderma",06534222540,info@jjcollegejmt.com,http://jjcollege.edu.in/index.php,"Jagannath Jain College Ranchi Patna Road Jhumri Telaiya, Koderma Jharkhand-825409 India"
"Raja Shiv Prasad College Contact Number, Address & Location Map, Dhanbad",0326-2291211,principal@rspcollege.org,http://www.rspcollege.org/,"RAJA SHIV PRASAD COLLEGE( R.S.P. COLLEGE ) JHARIA,DHANBAD ( JHARKHAND )"
"Smt. Champaben Balchand Shah Mahila Mahavidyalaya Contact Number, Address & Location Map, Sangli",(0233) 2622523,cbshah10@yahoo.com,http://cbsmm.org/index.php,"Ratanshinagar, Near Aamrai, P.B.161, Sangli-416416  (MAHARASHTRA)"
"SreeNarayana College Contact Number, Address & Location Map, Kannur",0497-2731085,principal@sncollegeknr.com,http://www.sncollegekannur.com/,"P.O. Thottada, Kannur - Kerala - India - 670 007"
"Vivekananda college (VC), Coochbehar Contact Number, Address & Location Map, Coochbehar",03564-274705,vcalipurduar@gmal.com,http://vivekanandacollege.net.in/index.php,VIVEKANANDA COLLEGE  P.O. : Alipurduar DIST. : Alipurduar PIN : 736121
"Sir Rashbehari Ghosh Mahavidyalaya Contact Number, Address & Location Map, Burdwan",(03451) 259250,srgm_burdwan@rediffmail.com,http://srgm.org.in/,"SIR RASHBEHARI GHOSH MAHAVIDYALAYA Vill. & P.O. : Ukhrid, P.S. :Khandaghosh, Dist. :Burdwan West Bengal - 713142"
"E.K Nayanar Memorial Govt. College Contact Number, Address & Location Map, Kasaragod",+91 467 2241345,eknmgovtcollege@yahoo.com,http://eknmgceleri.in/,Elerithattu P.O Kasaragod (Dist.)
"Government College (GC), Nedumangad Contact Number, Address & Location Map, Nedumangad",0472 2812287,govt.collegenedumangad@yahoo.com,http://www.gcn.ac.in/,"Aakkottupara Nedumangad Thiruvananthapuram â€“ 695541 Kerala, I N D I A"
"Liberal College Contact Number, Address & Location Map, Indore",0731-2856969,liberalcollegerau@gmail.com,http://www.liberalcollege.org/index.php,"Liberal Complex,  Plot No. 11&13, Village - Pigdamber (RAU) , Near IIM Indore , Indore (M.P.)"
"Kalimpong College Contact Number, Address & Location Map, Darjeeling",03552-255486,principalkalimpongcollege@gmal.com,http://kalimpongcollege.org.in/index.php,Bankim Chandra ParkRingkingpong Road  Kalimpong DIST. : Darjeelinh (W.B.) PIN : 734301
"The Home Science College Contact Number, Address & Location Map, Madurai",0452- 242268,deanhscmdu@tnau.ac.in,http://www.tnau.ac.in/homesci/agrif/Home.html,Home Science College and Research InstituteTamil Nadu Agricultural UniversityMadurai-625 014Tamil NaduIndia.
"Model College (MCM), Kasaragod Contact Number, Address & Location Map, Kasaragod",+91-8547005068,mcnileshwaram@ihrd.ac.in,http://www.ihrd.ac.in,"Madikai, Nileshwaram  P.O,  Kanhirapoil , Anandashram Via Kanhangad, 671542 Kasaragod Dist."
"Sailajananda Falguni Smriti Mahavidyalaya Contact Number, Address & Location Map, Birbhum",03462- 240306,sfsmahavidyalaya@gmail.com,http://sfsmahavidyalaya.org/,"Sailajananda Falguni Smriti Mahavidyalaya Vill- Khayrasole, Post- Khayrasole, Dist- Birbhum, Pin- 731125"
"Gopikabai Sitaram Gawande College Contact Number, Address & Location Map, Yavatmal",07231-237126,s_vadrabade@rediffmail.com,http://www.gsgcollege.edu.in/index.html,"Dhanki Road, Yavatmal District, Umarkhed, Maharashtra 445206"
"Kalipada Ghosh Tarai Mahavidyalaya Contact Number, Address & Location Map, Darjeeling",+91 353 2551118,prinkgtm@gmail.com,http://www.kgtm.in/index.php,"P.O. Bagdogra, Dist. Darjeeling  West Bengal, India PIN. 73401"
"Devamatha Arts & Science College Contact Number, Address & Location Map, Kannur",0460 223 9245,devamathacollegeknr@gmail.com,http://devamathacollege.com/,PO PAISAKARY KANNUR-670633
"Shaheed Bhagat Singh Government College Contact Number, Address & Location Map, Faridkot",911635270116,sbsgckkp@rediffmail.com,http://www.sbsgckkp.org/index.html,"Shaheed Bhagat Singh Govt. College, Bathinda Road, KOT KAPURA (DISTT FARIDKOT), Punjab - INDIA"
"Kripalu Mahila Mahavidyalay Contact Number, Address & Location Map, Pratapgarh",(05341) 230815,info@jkpeducation.org,http://jkpeducation.org/kmm,"Subhash Nagar, Kunda,  District Pratapgarh U.P. 230204"
"Islamia Degree College (IDC), Saharanpur Contact Number, Address & Location Map, Saharanpur",01336-220176,info@iecs.org.in,http://www.iecs.org.in/islamia-degree-college-deoband.html,"Near Indira Park, Eid-Gah Road,Deoband,Saharanpur,Uttar Pradesh,India."
"ABI & ABI College of Arts, Science & Technology (ABIABICAST), Thanjavur Contact Number, Address & Location Map, Thanjavur",04362  253555,info@abiabi.org,http://abiabi.org/abi-abi-college.php,"Kumbakonam Main Road, Vayalur Thanjavur – 613004, Tamil Nadu, INDIA"
"Sardar Ballabh Bhai Patel Degree College Contact Number, Address & Location Map, Bareilly",0581-2907777,sbbpdcbly@gmail.com,http://sbbpdc.in/index.php,"Makrandpur - Pitamram, Bhojipura,  Bareilly - Uttar Pradesh"
"Government Degree College (GDC), North Tripura Contact Number, Address & Location Map, North Tripura",+91-9402-16-8106,dropmail@gdck.ac.in,http://gdck.ac.in/,"Kanchapur P.O.: Sukhnacherra - 799 271,"
"Konkan Muslim Education Society Contact Number, Address & Location Map, Thane",(02522) 225811,contact@kmesschooljc.org,http://www.kmesschooljc.org/Default.aspx,"RAIS HIGH SCHOOL CAMPUS,THANA ROAD, BHIWANDI-421302, DIST. THANE, MAHARASHTRA, INDIA."
"Shaildevi Mahavidyalaya Contact Number, Address & Location Map, Durg",0788-2982050,shaildevicollege@gmail.com,http://www.shaildevi.com/,"Anda, Durg, Chhattisgarh - 491221"
"Shanmuga Industries Arts and Science College Contact Number, Address & Location Map, Tiruvannamali",04175 - 236654,mail@shanmugacollege.edu.in,http://www.shanmugacollege.edu.in,"Shanmuga Industries Arts and Science College  Manalurpet Road,Tiruvannamalai."
"Sreemath Sivagnana Balaya Swamigal Tamil Arts Science College Contact Number, Address & Location Map, Viluppuram",04147 - 241236,ssbstc@yahoo.in,http://www.mailamtamilartscollege.com,"SREEMATH SIVAGNANA BALAYA SWAMIGAL Tamil Arts Science College Sannathi Street, Mailam ( Post ) Tindivanam ( Tk ) Villupuram ( DT ) Pin : 604 304"
"J.D. P.G. College Contact Number, Address & Location Map, Jaipur",0141-2725458,jdpgcollege1@gmail.com,http://jdpgcollege.com/Homepage.aspx,"D -859, Siddharth Nagar, Swai Gatore, Near NWR Headquarters, Malviya Nagar, Jaipur Pincode - 302017"
"Mazharul Uloom College Contact Number, Address & Location Map, Vellore",4174242644,mucollegesv@gmail.com,http://mucollege.ac.in,"MAZHARUL ULOOM COLLEGE, AMBUR- 635 802, VELLORE DISTRICT, TAMILNADU, INDIA"
"Immaculate College for Women Contact Number, Address & Location Map, Viluppuram",04151-240390,smaksoft@gmail.com,http://icfwviriyur.com,"Viriyur, Sankarapuram Tk., Villupuram – Dt., 606 402."
"Baraut College of Education Contact Number, Address & Location Map, Baghpat",(01234)252620,barautcollegebaraut@yahoo.com,http://www.barautcollegeofeducation.org/index.php,GuranaAminagar Sarai Road(Near New Mandi Sthal)Baraut (Baghpat) - 250611
"Sri Akilandeshwari Women s College Contact Number, Address & Location Map, Thiruvannamalai",04183   2257143,saewcw@gmail.com,http://sawcw.org/,"Thindivanam Highway, Wandiwash – 604 408 Tiruvanamalai District, Tamil Nadu."
"M.M.E.S. Women's Arts and Science College Contact Number, Address & Location Map, Vellore",91 04172266463,mmeswc@yahoo.in,http://mmescollege.com/,"Hakeem Nagar, Melvisharam – 632 509, Vellore District, Tamil Nadu, India."
"Shiv Mandir Chhuttan Lal Kaka Girls P.G. and B.Ed. College Contact Number, Address & Location Map, Bulandshahr",8954891290,helpline24@live.in,http://kakacollege.com,"Khatriwala, Sikandrabad, Distt. Bulandshahr (U.P.)"
"Chaudhary Mahadeo Prasad Degree College Contact Number, Address & Location Map, Allahabad",91 532 2256762,ictcmp@yahoo.com,http://www.cmpcollege.com,"Mahatma Gandhi Marg,  George Town, Allahabad- 211002  Uttar Pradesh  INDIA"
"Government Brennen College Contact Number, Address & Location Map, Kannur",0490-2346027,info@brennencollege.org,http://www.brennencollege.ac.in/,"Dharmadam, Thalassery Kerala, India – 670 106"
"Shyamlal Saraswati Mahavidyalaya Contact Number, Address & Location Map, Mirzapur",05732-230757,skr.ssmvcollege5@gmail.com,http://www.ssmv.co.in/,"Saraswati Vihar, Shikarpur, Distt.- Bulandshahr (U.P.) Pin- 202395"
"SIMT Lucknow Contact Number, Address & Location Map, Lucknow","0522-2818654, +91-8176001833, +91-6389369826",managingdirector.simt@gmail.com,http://www.simtlucknow.com/,"Chinhat Dewa Rd, Industrial Area Near New RTO Office, Lucknow"
"Viswass College of Social Work Contact Number, Address & Location Map, Khurda",0674-2597333,sw@viswass.org,http://www.viswass.org/viswass/msw.php?cpage=1,"Plot No.474, Pitapalli, Bhubaneswar, Dist- Khurda, Pin- 752054, State- Orissa"
"H.K. Hi-Tech College Contact Number, Address & Location Map, Jodhpur",0291-2640559,hkhcollegejodhpur@gmail.com,http://www.hkhcollege.com/index.php,"199, 1st 'C' Road, Sardarpura Jodhpur - 342 003 (Raj.) INDIA"
"Pioneer Institute of Professional Studies Contact Number, Address & Location Map, Indore",+91-0731-2570645,pioneer@pioneerinstitute.net,http://pioneerinstitute.net/,"Bombay Hospital Service Rd, Sector R, Mahalaxmi Nagar, Indore, Madhya Pradesh 452010"
"Ambah PG College Contact Number, Address & Location Map, Morena",07538-255635,Principal.pgc.ambah@gmail.com,http://www.ambahpgcollege.org,"Morena Road, Ambah Dist.Morena Pin-476111"
"Lucky Institute of Professional Studies Contact Number, Address & Location Map, Jodhpur",0291 2750260,lssjodhpur@yahoo.co.in,http://www.luckyinstitute.org/,"Lucky Institute of Professional Studies E.S.I Hospital Road, Kamla Nehru Nagar, Jodhpur"
"Ekamra College Contact Number, Address & Location Map, Bhubaneswar",0674-2592343,ekamra_college@yahoo.co.in,http://www.ekamracollege.org,"AT- SUNDERPADA,  P.O- KAPILPRASAD,  BHUBANESWAR-751002"
"Raghunath Samabaya Mahavidyalaya Contact Number, Address & Location Map, Nayagarh",06753   260048,rsmodagaon@gmail.com,http://rsmodagaon.ac.in,"A/P- Odagaon , Dist- Nayagarh , Odisha ,752081"
"RamaDevi Mahila Sikshan Sansthan Contact Number, Address & Location Map, Jhunjhunun",91-01592-274861,rdmss09@yahoo.com,http://rdmss.org,"Harnathpura, (Nua), jhunjhunu-333041 Rajasthan, INDIA"
"Shri Krishna Satsang Balika Mahavidyalaya Contact Number, Address & Location Map, Sikar",911572-254382,skscollegeskr@gmail.com,http://sksgirlscollege.com/,Near Clock Tower Sikar INDIA
"St. Xavier s P.G. College Contact Number, Address & Location Map, Jaipur",0141 - 2395402,sxpgc@sxpgc.ac.in,http://www.sxpgc.ac.in/index.html,"IIRM Campus, Sector 11  Tagore Marg, Agrawal Farm, Mansarovar , Jaipur - 302020"
"Pindikesh Anchalika College Contact Number, Address & Location Map, Nayagarh",9583138427,pindikeshcollege@gmail.com,http://pacollegebaulasahi.com/index.html,"Pindikesh Anchalika College, Baulasahi, Nayagarh, Odisha, Pin - 752092"
"Mahapurusa Hadi Das Mahavidyalaya Contact Number, Address & Location Map, Jaipur",06725-288055,mhdmahavidyalaya@rediffmail.com,http://mhdmahavidyalaya.in,"Mahapurusa Hadidas Mahavidyalaya Chhatia, Jajpur"
"Nabin Chandra College Contact Number, Address & Location Map, Barpeta",0384-268153,n_ccollege@rediffmail.com,http://www.nccollege.org.in,"P.O.: Badarpur District: Karimganj, Assam"
"Babu Anant Ram Janta College Contact Number, Address & Location Map, Kaithal",01746-254534,barjckaul@hotmail.com,http://www.barjckaul.com,V.P.O. KaulDistrict- Kaithal Haryana 136021 India
"R.P. College Contact Number, Address & Location Map, Nawada",9122049844,rpmh15@gmail.com,http://www.rpmhisua.org,"Matuk Bigha, Hisua, Nawada-805103"
"GGC Nizamabad Contact Number, Address & Location Map, Nizamabad",08462-220152,nizamabad.jkc@gmail.com,http://www.ggcnzb.info,NIZAMABAD(A.P)- 503001
"Mihir Bhoj Girls Degree College Contact Number, Address & Location Map, Dadri",0120 - 2663002,principal@mbgdcollege.com,http://mbgdcollege.com,NH-91 GT ROAD DADRI  3032071
"A.S.D Government Degree College For Women East Godavari Contact Number, Address & Location Map, East Godavari",0884-2378446,yerrapragadasita@gmail.com,http://asdgdcw.com,"Jagannadhapuram, Kakinada – 533002.  East Godavari District.  Andhra Pradesh."
"Chatrapathi Sivaji Tri Sathajayanthi Government Kalasala Contact Number, Address & Location Map, West Godavari",08821-225310,jangareddigudem.manatv@gmail.com,http://www.cstsgk.info,"Jangareddigudem, W.G.Dt., A.P - 534447"
"Saket College of Arts, Science And Commerce Contact Number, Address & Location Map, Kalyan",0251-2250951,t&d@saketgyanpeeth.org,http://saketcollege.org,"Saket Vidyanagri Marg,  Chinchpada Road, Kat emanivali, Kalyan(E) - 421 306,"
"Co-Operative Arts & Science College Contact Number, Address & Location Map, Thrissur",0487 233 4732,info@co-operativecollegethrissur.org,http://co-operativecollegethrissur.org/college/home,"Kallingal Line, Near North Bus Stand, Thrissur Kerala, India"
"White Memorial College Of Arts & Science For Women Contact Number, Address & Location Map, Thiruvananthapuram",0471 3236934,wmc@wmctvm.com,http://wmctvm.com/,"Pannachamoodu, Thiruvananthapuram. Kerala"
"Sree Narayana College (SNC), Chengannur Contact Number, Address & Location Map, Chengannur",0479-2360140,sncchengannur@gmail.com,http://sncollegechengannur.org/,"Sree Narayana College Chengannur (Affiliated to Kerala University & Managed by Sree Narayana Trusts, Kollam) P.O. Chengannur, Alapuzha - Kerala - India."
"Sree Narayana College (SNC), Punalur Contact Number, Address & Location Map, Punalur",0475 2222635,sncpunalur@gmail.com,http://www.sncollegepunalur.org/,"Sree Narayana College, Punalur, Kollam, Kerala – 691305."
"Bishop Moore College Contact Number, Address & Location Map, Mavelikkara",0479-2303260,bpmoorecollege@gmail.com,http://www.bishopmoorecollege.org/,"Kallumala P.O,Pin-690110,Kerala, India"
"University College (UC), Thiruvananthapuram Contact Number, Address & Location Map, Thiruvananthapuram",+91-471-2475830,principal.uc@gmail.com,http://www.universitycollege.ac.in/index.php,"MG Road, Palayam, Thiruvananthapuram, Kerala 695034"
"Govt. Polytechnic for Women (GPW), Bangalore Contact Number, Address & Location Map, Bengaluru",080 22282515,wptblr@gmail.com,http://wptbangalore.ac.in/,Sheshadri Road  SJP Campus  K R Circle  Bangalore- 560001  India
"Kamala Nehru Memorial National College for Women Contact Number, Address & Location Map, Shimoga",918182272,knmnc1@gmail.com,http://www.knmnc.edu.in/index.htm,"Kamala Nehru Memorial National College for Women, K. T. Shamaiah Gowda Road, Shivamogga - 577 201. Karnataka State."
"GC Panchkula Contact Number, Address & Location Map, Panchkula",0172-2560076,gc1_panchkula@yahoo.co.in,http://www.gcpanchkula.org/,"Sector-1, Panchkula, Haryana 134109"
"Rajiv Gandhi Govt.College Contact Number, Address & Location Map, Ambala",0171-2822677,rggcsaha2006@gmail.com,http://www.highereduhry.com/GovtCollege.aspx,"Rajiv Gandhi Govt.College, Saha Rural, Saha(Ambala)"
"Arya Kanya Mahavidyalaya Gurukul Contact Number, Address & Location Map, Karnal",01749-275443,gurukul.majra@gmail.com,http://akgurukul.com/aryacollege/about.htm,"Mor Majra Karnal, Haryana (INDIA)"
"Arya PG College Contact Number, Address & Location Map, Panipat",+91-0180-269573,principal@aryapgcollege.com,http://www.aryapgcollege.com/page.php?page=principal_desk,"Opposite Bus Stand, Panipat, Haryana."
"Hindu Girl's College Contact Number, Address & Location Map, Jagadhri",01732-248902,info@hgcjagadhri.com,http://hgcjagadhri.com/,"Jagadhri - 135003, Haryana, India."
"Parshuram Mahavidyalaya Contact Number, Address & Location Map, Jhansi",9452014002,pmvjhansi@gmail.com,http://parshurammahavidyalayajhansi.org/,Simrawari Arahamachine (B.H.E.L) Jhansi (284129).
"St. Joseph s College (St,JC), Kohima Contact Number, Address & Location Map, Kohima",(0370) 2231009,stjosephc@gmail.com,http://stjosephjakhama.ac.in,Post Box No. 39      Kohima – 797001      NagalandIndia
"Govt. Bilasa Girls' P.G. (Autonomous) College Contact Number, Address & Location Map, Bilaspur",07752-224249,info@bilasagirlscollege.ac.in,http://www.bilasagirlscollege.ac.in/,"In Front of Police Line , Link Road Bilaspur, C.G. 492001"
"Kishnu Babu Shivhare Mahavidyalaya Contact Number, Address & Location Map, Hamirpur(Up)",9918545682,dipakshiv2013@gmail.com,http://kbsmsisolar.org/,"Kishnu Babu Shivhare Mahavidyalaya Sisolar, Hamirpur,U.P"
"Gandhi Mahavidyalaya (GM), Jalaun Contact Number, Address & Location Map, Jalaun",05162 - 258644,gandhimahavidyalayaorai@indiatimes.com,http://gmvorai.tripod.com/,"Rajandra Nagar,Orai Jalaun U.P. - 285001"
"Govt. College for Girls Contact Number, Address & Location Map, Hisar",01662-277190,govt.gchisar@gmail.com,http://gcwhisar.org/,"Delhi Bypass Road, Opp. GJ University, Hisar, Haryana 125001"
"DDC Jammu Contact Number, Address & Location Map, Jammu",01923-220600,dogradegreecollege@gmail.com,http://dograeducationaltrust.com/old/dogra-degree/index.html,"Dogra Degree College MALOOK BHAWAN,  BASSI KALAN,  BARI BRAHMANA, JAMMU-181133"
"Josco Institutions Contact Number, Address & Location Map, Bengaluru",+91 80 27722420,joscoinstitutions@gmail.com,http://www.joscoinstitutions.com,"Infant Jesus Campus, Mylanahalli,  Doddaballapur Main Road,  Nelamangala , Bangalore-562123"
"Govt. Minimata Girls College Contact Number, Address & Location Map, Korba",07759-223722,minimata89@rediffmail.com,http://www.mmggckorba.in/,"MINIMATA GOVT. GIRL’S COLLEGE NEAR GHANTAGHAR CHOWK,  NIHARIKA, KORBA"
"Susil Kar College Contact Number, Address & Location Map, Panagarh",(03218)- 260005,susilkarcollege@gmail.com,http://susilkarcollege.com/,Ghoshpur  Champahati South 24 Parganas West Bengal
"BSS College of Science & Art Contact Number, Address & Location Map, Jalaun",9506575703,info@bsscollegeorai.com,http://bsscollegeorai.in/index.php,"BSS College of Science & Art  Karmer Road, Orai Jalaun,  Uttar Pradesh, 285001"
"Sriram Dev Mahavidyalaya Contact Number, Address & Location Map, Angul",06764 - 230127,sriram.angul@gmail.com,http://www.sriramdevmahavidyalaya.org.in/index.php,"DIC Chhak, Gandhimarg, In Front of Uttarapada U.P. School, Angul - 759122 (Odisha)"
"Seth Navrang Rai Lohia Jairam Girls College Contact Number, Address & Location Map, Kurukshetra",01744-274960,jrgcollege.kkr@gmail.com,http://www.jairamgroups.org/main_page.php?pid=3&college=gcollege,"Kurukshetra-Pehowa Road, VPO Kamoda, Kurukshetra, Haryana 136119"
"Yadaorao Poshattiwar Arts College Contact Number, Address & Location Map, Chandrapur",07179236522,arunprakash@ypcollegetalodhi.org,http://ypcollegetalodhi.org/,"Talodhi, Chandrapur, Maharashtra"
"Sarvodaya Mahavidyalaya Sindewahi Contact Number, Address & Location Map, Chandrapur",07178-288274,principal.smvr@gmail.com,http://sarvodayamahavidyalaya.com/,"Sarvodaya Mahavidyalaya, Sindewahi, Dist.: Chandrapur (M.S.), Pin code: 441222, India."
"Mahaveer Sumitra Mahila Mahavidyalaya Contact Number, Address & Location Map, Allahabad",05332 - 289030,info@smctindia.in,http://mahaveer-smv.org/,SaidabadAllahabadUttar Pradesh
"Bhagwantrao Arts and Science College Contact Number, Address & Location Map, Gadchiroli",7133272030,bhagwantraosanstha@gmail.com,http://www.bascollegeettapalli.co.in/index.html,"Bhagwantrao Arts & Science College, Etapalli Dist. Gadchiroli-442704"
"Kuntala Kumari Sabat Women's College Contact Number, Address & Location Map, Balasore",06782-262275,kks_wc@yahoo.co.in,http://kksgovwc.org/index.php,K.K.S Womens's College  At- Manikhamb  Po- Motiganj  Dist- Balasore  Pin- 756003
"Govt. Arts & Commerce College Contact Number, Address & Location Map, Sagar",+91-7582-236283,hegaaccsag@mp.gov.in,http://www.mpcolleges.nic.in/gaccsagar/index.htm,"Govt. Arts & Commerce College Tilli Road, Sagar (M.P.) 470 001"
"Sir Gurudas Mahavidyalaya Contact Number, Address & Location Map, Kolkata",+91-3323565001,principal.gurudas@gmail.com,http://www.sirgurudasmahavidyalaya.com/,"33/6/1, B. B. Ghosh Sarani Ultadanga - Muraripukur  Kolkata - 700 067"
"DWT Kanpur Contact Number, Address & Location Map, Kanpur",0512-2525010,dwtcollege_knp@rediffmail.com,http://www.dwtcollege.com/,"12/481,MACROBERT GANJ, KANPUR,"
"Vivekanand Gramodyog Mahavidyalaya Contact Number, Address & Location Map, Auraiya",(05683)- 290867,principal@vgmdibiyapurauraiya.org,http://www.vgmdibiyapurauraiya.org/,"Vivekanand Gramodyog Mahavidyalaya, Bela Road, Dibiyapur Distt.- Auraiya Pin Code- 206244 (U.P.)"
"Govt. Degree College (GDC), Chhatarpur Contact Number, Address & Location Map, Chhatarpur",(07608)-253203,hegcbijcha@mp.gov.in,http://www.mpcolleges.nic.in/gdcbijawar/,"Government Degree College, Bijawar District - Chhatarpur [M.P.]"
"Rajendra College (RC), Chhapra Contact Number, Address & Location Map, Chhapra",(06152)-232321,principal.rajendracollege@gmail.com,http://rajendracollege.jpu.ac.in/,"Rajendra College, Chapra, Saran, Bihar - 841301"
"Kamala Degree College Contact Number, Address & Location Map, Lakhimpur",9235728508,kdclmp1220@gmail.com,http://kamladegreecollege.org/index.aspx,"Kamla Degree College , Kashi Nagar, Deoapur Lakhimpur KHeri (U.P.) 262701"
"Siddheswar College Contact Number, Address & Location Map, Keonjhar",06781-213525,principalsiddheswarcollege@gmail.com,http://www.siddheswarcollege.co.in/,"Amarda Road, Naranpur, Odisha 756030"
"Om Prakash Chaubey Mahavidyalaya Contact Number, Address & Location Map, Auraiya",9412183973,info@opcmv.org,http://opcmv.org/,"Paigupur, Anantram, Aurraiya, U.P., India"
"Prabudh Mahavidyalaya Contact Number, Address & Location Map, Hardoi",91 8009696969,pmvsandila@gmail.com,http://www.pmv.co.in/,"Raiso chauraha, Samodha - Hardoi"
"Bhagwaan Deen Arya Kanya PG College Contact Number, Address & Location Map, Lakhimpur",05872-252159,bakpgcollege@gmail.com,http://www.bakpgcollege.com/,Lakhimpur Kheri(U.P.)
"Himachal Pradesh University Population Research Centre Contact Number, Address & Location Map, Simla",0177-2831960,prc.shimla@yahoo.com,http://www.hpuniv.nic.in/prc.htm,"Population Research Centre, Himachal Pradesh University, Summer Hill, Shimla, PIN 171005"
"Jawaharlal Nehru Rajkeeya Mahavidyalaya Contact Number, Address & Location Map, Port Blair",0413-2655991,prodesk@pu.pon.nic.in,http://jnrm.and.nic.in,Jawaharlal Nehru Rajkeeya MahavidyalayaPortblair
"Swami Vivekananda College of Education (SVCE), Roorkee Contact Number, Address & Location Map, Roorkee",+91-8859000073,info@svceroorkee.com,http://svceroorkee.com/,"Education 2km Stone from Roorkee – Dehradun Highway Near Guru Ram Rai Public School, Roorkee"
"Dadhibaman College Contact Number, Address & Location Map, Bargarh",9437394274,bnm_mail@yahoo.com,http://dbc.org.in/,"Bhatli, Bargarh, Orrissa"
"Lilabati Mahavidyalaya Contact Number, Address & Location Map, Jalpaiguri",03563-243488,lbmhv2013@gmail.com,http://lilabatimahavidyalaya.in,"Lilabati Mahavidyalaya, Jateswar, Jalpaiguri"
"Agalpur Panchayat Samiti College Contact Number, Address & Location Map, Balangir",06653-278241,apscollege1983@gmail.com,http://www.apscroth.in,"Agalpur Panchayat Samiti College, Roth At- Banee Niketan, P.O- Roth Dist: Balangir, ODISHA - 767061"
"A. J. K. College Contact Number, Address & Location Map, Jamshedpur",+91 9386758162,maataraedu18@gmail.com,http://ajkcollege.org/,"A.J.K. COLLEGE ASANBONI,JAMSHEDPUR. Asanboni,Dhatkidih,Jadugoda, District:East Singhabhum,Jharkhan"
"Government Birla College Contact Number, Address & Location Map, Jhalawar",07433-222125,info@gbcbhawanimandi.org,http://www.gbcbhawanimandi.org/,"Jhalawar Road, Bhawani Mandi,  District Jhalawar  Rajasthan, India"
"Aklank Girls PG College Contact Number, Address & Location Map, Kota",+91-744-2402695,aklankgirlscollege@gmail.com,http://www.aklankeducation.com/agc/index1.html,Basant ViharKota RajasthanIndia.
"Upasana College of Nursing Contact Number, Address & Location Map, Kollam",0474- 2762887,upasanahospital@hotmail.com,http://www.upasanahospital.com/UpasanaCollegeofNursing.php,"Q.S. Road,N.H. 208, Kollam 691001 Kerala,India"
"Jawahar Lal Nehru College Contact Number, Address & Location Map, West Singhbhum",06587-238139,jlncollege.org@gmail.com,http://jlncollegeckp.org/,Rajabari Road Chakradharpur-833102 West Singhbhum Jharkhand
"Arka Jain University Jamshedpur Contact Number, Address & Location Map, Jamshedpur","+91-18001200200, +91-6572220285 ,+91-7677922227 , +91-7283000220,  +91-8406800562",info@arkajainuniversity.ac.in,http://www.arkajainuniversity.ac.in,"Opposite Kerala Public School , Mohanpur , Gamharia , District Seriakela Kharsawan , Jharkhand - 832108"
"Government First Grade College (GFGCN), Chikmagalur Contact Number, Address & Location Map, Chikmagalur",+91-8266220112,govtcollegenrpura@gmail.com,http://gfgc.kar.nic.in/nrpura/,"Narasimharajapura, Chikkamagaluru, Karnataka 577134"
"Jeevan Chanan Mahila Mahavidyalaya Contact Number, Address & Location Map, Assandh",01749-277243,principaljcmm@gmail.com,http://jcmmassandh.in/home.php,"By Pass College Road  Assandh, Karnal  Haryana 132039"
"Sharavathi First Grade College Contact Number, Address & Location Map, Shimoga",08181 276635,sfgckonandur@gmail.com,http://sfgckonandur.blogspot.in/,Thirthahalli Taluk Shivamogga District. Karnataka - : Pin Code: 577 422
"Noble College (NC), Krishna Contact Number, Address & Location Map, Krishna",08672 - 223009,noblecollegeprincipal@gmail.com,http://noblecollegemtm.org/,"Besides Govt.Hospital,   Machilipatnam,   Krishna(Dt) - 521 001,   Andhra Pradesh."
"S.U.S. Govt. College Contact Number, Address & Location Map, Karnal",1842382469,susgcmm@gmail.com,http://www.highereduhry.com/,"Indergarh Road, Matak Majri Karnal"
